theta_deg,phi_deg,dir_pec_dBi,dir_opt_dBi,in_target
41.5,102.5,-3.6204711067402733,-4.337482959241264,false
41.5,107.49999999999999,-9.468691750163392,-2.208492398628044,false
41.5,112.5,-27.799133847837545,-0.47373099697937787,false
41.5,117.5,-16.769828950716132,0.5222488916584778,false
41.5,122.49999999999999,-15.059384352743752,0.22757219321261984,false
41.5,127.50000000000001,-20.26757442584872,-2.074461010169239,false
41.5,132.5,-26.99561267922034,-7.658977276793855,false
41.5,137.5,-24.89973859123204,-10.819222404096987,false
41.5,142.5,-23.075217523735883,-5.633750269742537,false
41.5,147.49999999999997,-16.242764802148223,-4.052473290812536,false
41.5,152.5,-16.04920832892732,-5.141531078044013,false
41.5,157.5,-25.36274139427975,-8.864527131591375,false
41.5,162.5,-10.001715480766533,-17.915572384714714,false
41.5,167.5,-3.5002328102144933,-15.735665296861203,false
41.5,172.5,-0.26640623906047745,-8.223748001055945,false
41.5,177.5,1.1399381316411734,-4.419965590664664,false
41.5,182.5,1.1455375907790235,-2.5258540860037417,false
41.5,187.5,-0.24523585865362452,-2.545161328398662,false
41.5,192.49999999999997,-3.4407250435842336,-4.914397514214247,false
41.5,197.5,-9.793052301198234,-10.481450693662445,false
41.5,202.5,-24.633643788960818,-13.277623775551962,false
41.5,207.5,-16.698970039146484,-9.379482244834701,false
41.5,212.5,-16.890841368462176,-8.236787499438664,false
41.5,217.5,-23.531082055649748,-8.088205922856746,false
41.5,222.5,-24.012791089453142,-7.393179095482675,false
41.5,227.5,-28.102635759662217,-6.861502435031031,false
41.5,232.5,-20.53248173826325,-7.274903460747407,false
41.5,237.49999999999997,-14.910950289631206,-8.972427771818802,false
41.5,242.49999999999997,-16.625076196922173,-12.744427031984733,false
41.5,247.49999999999997,-26.96265820705375,-13.486416251569013,false
41.5,252.50000000000003,-9.252968329953935,-7.198624821870514,false
41.5,257.5,-3.4900131790775655,-3.303523566867739,false
41.5,262.5,-0.6278142949758748,-1.4254207957087648,false
41.5,267.5,0.6027720252066274,-1.0358971573316205,false
41.5,272.5,0.5810438231457683,-2.0006804859736143,false
41.5,277.5,-0.6977278453505819,-4.3296136937949266,false
41.5,282.5,-3.6204711067402218,-7.415858404461377,false
41.5,287.5,-9.468691750163277,-7.989446882703248,false
41.5,292.5,-27.7991338478369,-5.00087535731571,false
41.5,297.5,-16.769828950716096,-2.001248031772231,false
41.5,302.5,-15.059384352743667,-0.7152196010939835,false
41.5,307.5,-20.267574425848668,-2.366377562382395,false
41.5,312.5,-26.99561267922096,-9.957458203174955,false
41.5,317.5,-24.899738591232193,-3.8487629208990275,false
41.5,322.5,-23.075217523735418,2.1662801592307197,false
41.5,327.5,-16.242764802148073,3.7460310716838623,false
41.5,332.5,-16.04920832892723,2.0900788609256393,false
41.5,337.5,-25.362741394279702,-2.890701742308589,false
41.5,342.49999999999994,-10.001715480766594,-1.8024695795720327,false
41.5,347.5,-3.5002328102144875,3.159415776321195,false
41.5,352.5,-0.26640623906048977,5.584366252090613,false
41.5,357.5,1.1399381316411652,6.586252845017223,false
42.5,2.5,0.5701805292753324,5.133957360751687,false
42.5,7.499999999999999,-0.8093625299629726,4.830590523788025,false
42.5,12.5,-4.035696791603613,3.2153292165671243,false
42.5,17.5,-10.687460107223593,-1.480850643873766,false
42.5,22.5,-24.646591388326033,-21.673497324719477,false
42.5,27.5,-15.107273831253496,-2.2227119436686973,false
42.5,32.5,-15.220602703908456,1.8719602006430347,false
42.5,37.5,-21.22221100260077,2.299587389237167,false
42.5,42.49999999999999,-27.20325348956576,1.3191737168241777,false
42.5,47.5,-35.27801441309757,0.833527490766256,false
42.5,52.5,-18.48889177800341,0.46627506039481714,false
42.5,57.5,-13.6507193821377,-1.2267680392251814,false
42.5,62.49999999999999,-15.21880859133238,-4.3436665041430755,false
42.5,67.5,-32.310740975941115,-7.305386872180474,false
42.5,72.5,-10.149964475519349,-8.894400434519257,false
42.5,77.5,-4.183140820054363,-10.07109273743092,false
42.5,82.5,-1.3198192394418726,-11.499121229269136,false
42.5,87.5,-0.10755410958967376,-13.903172282832013,false
42.5,92.5,-0.12836528252700538,-12.999005147389571,false
42.5,97.5,-1.3895439037424913,-8.33503701695519,false
42.5,102.5,-4.320399259130917,-4.973314379598439,false
42.5,107.49999999999999,-10.39009371417073,-2.6009560415332267,false
42.5,112.5,-33.79048006242563,-0.7321600382535025,false
42.5,117.5,-15.386967844290503,0.40138038800290676,false
42.5,122.49999999999999,-13.853735404643588,0.21814881401473885,false
42.5,127.50000000000001,-18.505531742901862,-2.074242810246628,false
42.5,132.5,-31.656208614039564,-8.054112242747351,false
42.5,137.5,-27.963224285821138,-11.025517688217947,false
42.5,142.5,-20.55390687770405,-5.186496413031822,false
42.5,147.49999999999997,-14.670669260636375,-3.5905863292423006,false
42.5,152.5,-14.57907302396595,-4.733330315434881,false
42.5,157.5,-24.80648472549715,-8.548642625590587,false
42.5,162.5,-10.92497018055617,-18.14257503766493,false
42.5,167.5,-4.103530198916139,-17.453381814707043,false
42.5,172.5,-0.8357719360896326,-9.009925069227812,false
42.5,177.5,0.5626210257195201,-4.800415781516939,false
42.5,182.5,0.5701805292753501,-2.5534998639894946,false
42.5,187.5,-0.8093625299629512,-2.3137114610386575,false
42.5,192.49999999999997,-4.035696791603582,-4.447847295478718,false
42.5,197.5,-10.68746010722353,-9.499602585204695,false
42.5,202.5,-24.646591388325966,-12.083892421311235,false
42.5,207.5,-15.107273831253547,-8.797682277030418,false
42.5,212.5,-15.220602703908476,-7.774313487123196,false
42.5,217.5,-21.222211002600723,-7.8128632759438315,false
42.5,222.5,-27.203253489565586,-7.484599159711733,false
42.5,227.5,-35.27801441309697,-7.308247933952634,false
42.5,232.5,-18.48889177800345,-7.9659330024139745,false
42.5,237.49999999999997,-13.650719382137709,-9.661136571150543,false
42.5,242.49999999999997,-15.218808591332378,-12.506386099838462,false
42.5,247.49999999999997,-32.31074097594241,-11.468740163708455,false
42.5,252.50000000000003,-10.149964475519376,-6.429210229420782,false
42.5,257.5,-4.183140820054398,-3.074241131296223,false
42.5,262.5,-1.3198192394418997,-1.3948206109660541,false
42.5,267.5,-0.10755410958968563,-1.0577015580777263,false
42.5,272.5,-0.1283652825270014,-2.0523076604599257,false
42.5,277.5,-1.3895439037424566,-4.595111385569015,false
42.5,282.5,-4.320399259130856,-8.511491717651921,false
42.5,287.5,-10.390093714170611,-9.705834617391407,false
42.5,292.5,-33.790480062424734,-5.9521805471323805,false
42.5,297.5,-15.386967844290467,-2.3802068304533535,false
42.5,302.5,-13.853735404643535,-0.6418464036756266,false
42.5,307.5,-18.50553174290171,-1.7447319392764602,false
42.5,312.5,-31.656208614040562,-8.340820501648377,false
42.5,317.5,-27.963224285820854,-5.4739989101642035,false
42.5,322.5,-20.5539068777037,1.3494732721035172,false
42.5,327.5,-14.670669260636256,3.1940124209559095,false
42.5,332.5,-14.579073023965865,1.6831242767286148,false
42.5,337.5,-24.80648472549688,-3.0826564660584355,false
42.5,342.49999999999994,-10.924970180556237,-2.7505768213327597,false
42.5,347.5,-4.103530198916133,1.8121817679130583,false
42.5,352.5,-0.8357719360896514,3.9915080169854935,false
42.5,357.5,0.5626210257195159,4.85207190976011,false
43.5,2.5,-0.21753599936686135,3.1972775535106157,false
43.5,7.499999999999999,-1.578639570046521,3.265177878399885,false
43.5,12.5,-4.832223684236129,2.0284523064195477,false
43.5,17.5,-11.832099862204606,-2.4579574935885735,false
43.5,22.5,-23.192012540162082,-24.310572485735314,false
43.5,27.5,-13.9423535640017,-2.540047537236017,false
43.5,32.5,-14.059643396983896,1.455367594773297,false
43.5,37.5,-19.448293313936418,1.768617443862783,false
43.5,42.49999999999999,-27.94586779430277,0.8825878690774374,false
43.5,47.5,-32.11049041039738,0.9018412202827276,false
43.5,52.5,-17.05539574449167,0.9164373110321355,false
43.5,57.5,-12.749537876146341,-0.49182675815812066,false
43.5,62.49999999999999,-14.190922182398786,-3.0535540380439876,false
43.5,67.5,-33.23718746172437,-5.234430479999176,false
43.5,72.5,-11.271632318693127,-6.309004718247483,false
43.5,77.5,-5.077458009525536,-6.8165456408015626,false
43.5,82.5,-2.218746210499751,-7.6101631378274615,false
43.5,87.5,-1.028725158447328,-10.12431837964554,false
43.5,92.5,-1.0468206157246709,-13.290056901680279,false
43.5,97.5,-2.2843908796238424,-9.627328693928321,false
43.5,102.5,-5.21889816131043,-5.714935884049746,false
43.5,107.49999999999999,-11.539423657149168,-3.1263390638580066,false
43.5,112.5,-33.24112289295615,-1.1200811918158622,false
43.5,117.5,-14.379272353965414,0.16917543893532505,false
43.5,122.49999999999999,-12.995403616430785,0.11211507846488959,false
43.5,127.50000000000001,-17.219236567545956,-2.1683774240191265,false
43.5,132.5,-30.572305299213642,-8.588233970876768,false
43.5,137.5,-27.87109746012897,-10.973976903434735,false
43.5,142.5,-18.799636989076085,-4.664112549656159,false
43.5,147.49999999999997,-13.586939457193637,-3.097647087345832,false
43.5,152.5,-13.50769153687503,-4.300421492897705,false
43.5,157.5,-22.984822172103314,-8.19440413893097,false
43.5,162.5,-12.10158568859182,-17.67338931376322,false
43.5,167.5,-4.90926046435696,-17.83658857814615,false
43.5,172.5,-1.6117018084530481,-9.491376453870071,false
43.5,177.5,-0.22772177041883646,-5.027123124526023,false
43.5,182.5,-0.21753599936684923,-2.4814639662669644,false
43.5,187.5,-1.5786395700464997,-2.0272338347272774,false
43.5,192.49999999999997,-4.832223684236078,-3.9723936731313545,false
43.5,197.5,-11.832099862204537,-8.63102086595333,false
43.5,202.5,-23.192012540162033,-11.098024799033883,false
43.5,207.5,-13.942353564001738,-8.304069701668933,false
43.5,212.5,-14.059643396983919,-7.407326216916422,false
43.5,217.5,-19.448293313936386,-7.620970323552472,false
43.5,222.5,-27.945867794302522,-7.642633167166392,false
43.5,227.5,-32.11049041039719,-7.847872470452258,false
43.5,232.5,-17.055395744491733,-8.754104617869439,false
43.5,237.49999999999997,-12.74953787614637,-10.247950859639595,false
43.5,242.49999999999997,-14.190922182398786,-11.696636852407751,false
43.5,247.49999999999997,-33.23718746172487,-9.700569779995998,false
43.5,252.50000000000003,-11.27163231869316,-5.695913123163987,false
43.5,257.5,-5.077458009525562,-2.8753613877414503,false
43.5,262.5,-2.218746210499768,-1.3806413597381397,false
43.5,267.5,-1.0287251584473365,-1.0258270889940966,false
43.5,272.5,-1.0468206157246698,-1.9184156757032769,false
43.5,277.5,-2.2843908796238055,-4.448023855553588,false
43.5,282.5,-5.218898161310355,-8.952279423034337,false
43.5,287.5,-11.53942365714904,-11.471740241180775,false
43.5,292.5,-33.24112289295683,-7.004821232544225,false
43.5,297.5,-14.379272353965396,-2.810501185222811,false
43.5,302.5,-12.995403616430748,-0.600882750070401,false
43.5,307.5,-17.21923656754583,-1.1617632249582082,false
43.5,312.5,-30.572305299213447,-6.518958558111198,false
43.5,317.5,-27.87109746012821,-7.135863764659744,false
43.5,322.5,-18.79963698907577,0.4103354987250013,false
43.5,327.5,-13.586939457193541,2.522114137077856,false
43.5,332.5,-13.50769153687497,1.1239083859657981,false
43.5,337.5,-22.984822172103026,-3.4483726920513753,false
43.5,342.49999999999994,-12.101585688591905,-3.569725080772204,false
43.5,347.5,-4.9092604643569535,0.4324159530760536,false
43.5,352.5,-1.6117018084530637,2.2061029273528137,false
43.5,357.5,-0.22772177041884664,2.815419751100513,false
44.5,2.5,-1.2349777088369727,0.8917411243885032,false
44.5,7.499999999999999,-2.565606031052817,1.5230635444422287,false
44.5,12.5,-5.8369084761240275,0.7994375778072729,false
44.5,17.5,-13.241762132631248,-3.367787518039661,false
44.5,22.5,-21.410270789376785,-20.39025343336831,false
44.5,27.5,-13.111764864373537,-2.8096931493967165,false
44.5,32.5,-13.28098863085234,1.0698881757569623,false
44.5,37.5,-18.292506461657236,1.2814347149839114,false
44.5,42.49999999999999,-26.80636433366523,0.550159375465164,false
44.5,47.5,-28.23228082245126,1.05842192209319,false
44.5,52.5,-16.126406242282883,1.3348980966925716,false
44.5,57.5,-12.143644498639304,0.09038557106703776,false
44.5,62.49999999999999,-13.474620458243027,-2.130172075283599,false
44.5,67.5,-28.417557445299906,-3.826412109118823,false
44.5,72.5,-12.62607519171232,-4.435506836587658,false
44.5,77.5,-6.1807731365247855,-4.389204254606895,false
44.5,82.5,-3.3346809192897,-4.735554224815319,false
44.5,87.5,-2.170441717615997,-6.82531701572839,false
44.5,92.5,-2.1826278647140542,-11.024419300607605,false
44.5,97.5,-3.389251555752929,-10.572966170771709,false
44.5,102.5,-6.321258952511592,-6.554913619287262,false
44.5,107.49999999999999,-12.925500145119898,-3.797555852719521,false
44.5,112.5,-28.005146276606823,-1.6461729250129589,false
44.5,117.5,-13.681614104446357,-0.17394306403707718,false
44.5,122.49999999999999,-12.428226114907853,-0.08358318857892345,false
44.5,127.50000000000001,-16.386062909524707,-2.346062919058092,false
44.5,132.5,-27.961193698522617,-9.25821368414706,false
44.5,137.5,-26.289891037499334,-10.642605193984888,false
44.5,142.5,-17.693146172741727,-4.097860025126646,false
44.5,147.49999999999997,-12.872228244051477,-2.5906382786803563,false
44.5,152.5,-12.755448560759463,-3.8517076859831167,false
44.5,157.5,-21.133784915960078,-7.812022438969613,false
44.5,162.5,-13.546790073111232,-16.879428734068824,false
44.5,167.5,-5.924523035304352,-16.862678230185683,false
44.5,172.5,-2.607628581884738,-9.607418669974562,false
44.5,177.5,-1.2488842177993098,-5.093958093719628,false
44.5,182.5,-1.2349777088369522,-2.328731438022772,false
44.5,187.5,-2.5656060310528064,-1.7146438974785247,false
44.5,192.49999999999997,-5.836908476123992,-3.5242555362652745,false
44.5,197.5,-13.241762132631177,-7.900787868945471,false
44.5,202.5,-21.410270789376852,-10.274591776187922,false
44.5,207.5,-13.111764864373576,-7.867158617212211,false
44.5,212.5,-13.280988630852375,-7.097278679081911,false
44.5,217.5,-18.29250646165723,-7.472379368924901,false
44.5,222.5,-26.80636433366511,-7.831590140208975,false
44.5,227.5,-28.232280822451223,-8.451592244310065,false
44.5,232.5,-16.12640624228301,-9.595120040496692,false
44.5,237.49999999999997,-12.143644498639352,-10.599842267343679,false
44.5,242.49999999999997,-13.474620458243017,-10.556693194581982,false
44.5,247.49999999999997,-28.417557445299853,-8.19574333732048,false
44.5,252.50000000000003,-12.626075191712365,-5.019864557556202,false
44.5,257.5,-6.180773136524817,-2.7150749122892295,false
44.5,262.5,-3.3346809192897164,-1.390929720753121,false
44.5,267.5,-2.1704417176160136,-0.9483206302764728,false
44.5,272.5,-2.182627864714055,-1.6182352986425004,false
44.5,277.5,-3.389251555752901,-3.914156071445091,false
44.5,282.5,-6.321258952511533,-8.44652201027163,false
44.5,287.5,-12.925500145119752,-12.641795374474256,false
44.5,292.5,-28.005146276607462,-8.095731109448078,false
44.5,297.5,-13.681614104446346,-3.2855968971770713,false
44.5,302.5,-12.428226114907792,-0.598100912142552,false
44.5,307.5,-16.38606290952457,-0.6417433133747734,false
44.5,312.5,-27.961193698522038,-4.884321845308675,false
44.5,317.5,-26.289891037498595,-8.426381514908257,false
44.5,322.5,-17.693146172741468,-0.6431305829242975,false
44.5,327.5,-12.872228244051403,1.7289511586782842,false
44.5,332.5,-12.755448560759397,0.40583867248210115,false
44.5,337.5,-21.133784915959893,-4.006715771913601,false
44.5,342.49999999999994,-13.546790073111328,-4.266415011381268,false
44.5,347.5,-5.92452303530435,-0.9408833578637907,false
44.5,352.5,-2.6076285818847555,0.20750594120860766,false
44.5,357.5,-1.2488842177993322,0.3651066941169126,false
45.5,2.5,-2.513179449717841,-1.934598764840991,false
45.5,7.499999999999999,-3.79433871110919,-0.41684310520233414,false
45.5,12.5,-7.0660783000534355,-0.46271686853221,false
45.5,17.5,-14.9483311070477,-4.186265809308703,false
45.5,22.5,-19.90348850646543,-16.486289739803098,false
45.5,27.5,-12.555900955118961,-3.0038906719105283,false
45.5,32.5,-12.806219976119612,0.7282701837835248,false
45.5,37.5,-17.636375469795254,0.843386491728976,false
45.5,42.49999999999999,-25.72755799105037,0.30218358581089244,false
45.5,47.5,-26.41970079412158,1.238851287617497,false
45.5,52.5,-15.596682310075478,1.673101663495171,false
45.5,57.5,-11.786792220669346,0.5011715759649853,false
45.5,62.49999999999999,-13.023350836796698,-1.5134721074501845,false
45.5,67.5,-25.125511169698463,-2.870775007247758,false
45.5,72.5,-14.232589777399124,-3.071851012556912,false
45.5,77.5,-7.508475395992718,-2.588693744293557,false
45.5,82.5,-4.681698506487352,-2.634988801065007,false
45.5,87.5,-3.5421230022914796,-4.409353899085385,false
45.5,92.5,-3.5426595502622966,-8.4845583917805,false
45.5,97.5,-4.712474241149382,-10.843201221852093,false
45.5,102.5,-7.638121637145108,-7.478619208271173,false
45.5,107.49999999999999,-14.568518268903834,-4.633153015737349,false
45.5,112.5,-24.76929350767763,-2.323798432385459,false
45.5,117.5,-13.24776767236888,-0.6291184986062415,false
45.5,122.49999999999999,-12.109500926999852,-0.36238702644888887,false
45.5,127.50000000000001,-15.933267098438701,-2.596239561180122,false
45.5,132.5,-26.566137469739104,-10.057409944744757,false
45.5,137.5,-25.09920333590901,-10.081230761937814,false
45.5,142.5,-17.07919624600602,-3.5186929075981115,false
45.5,147.49999999999997,-12.453513929568107,-2.086361899856514,false
45.5,152.5,-12.270062793827421,-3.3967974027852383,false
45.5,157.5,-19.67426148603969,-7.407170229901514,false
45.5,162.5,-15.292703392854941,-16.040136779691498,false
45.5,167.5,-7.166505179052166,-15.43958514931086,false
45.5,172.5,-3.8492188021518263,-9.420148300224067,false
45.5,177.5,-2.5326785452998752,-5.03150716216836,false
45.5,182.5,-2.5131794497178266,-2.1254825859864783,false
45.5,187.5,-3.7943387111091713,-1.4024818271359134,false
45.5,192.49999999999997,-7.066078300053409,-3.125313256462108,false
45.5,197.5,-14.94833110704764,-7.302993271230601,false
45.5,202.5,-19.9034885064655,-9.56708407926674,false
45.5,207.5,-12.555900955119007,-7.459644634424809,false
45.5,212.5,-12.806219976119655,-6.814063373723452,false
45.5,217.5,-17.636375469795283,-7.33487066437684,false
45.5,222.5,-25.72755799105036,-8.017391806419882,false
45.5,227.5,-26.419700794121642,-9.0859024199473,false
45.5,232.5,-15.596682310075568,-10.42966984843707,false
45.5,237.49999999999997,-11.786792220669437,-10.636534986943946,false
45.5,242.49999999999997,-13.023350836796713,-9.35134670354808,false
45.5,247.49999999999997,-25.125511169698452,-6.935863404671403,false
45.5,252.50000000000003,-14.232589777399143,-4.416156923956054,false
45.5,257.5,-7.508475395992763,-2.6004131714798575,false
45.5,262.5,-4.6816985064873755,-1.4342406203292861,false
45.5,267.5,-3.542123002291497,-0.8410150359429942,false
45.5,272.5,-3.542659550262302,-1.2035065073670776,false
45.5,277.5,-4.712474241149356,-3.138430760636762,false
45.5,282.5,-7.638121637145038,-7.272271830734897,false
45.5,287.5,-14.568518268903656,-12.420886457541924,false
45.5,292.5,-24.769293507678135,-9.110291832805851,false
45.5,297.5,-13.247767672368834,-3.801062311481031,false
45.5,302.5,-12.109500926999804,-0.6414591078382016,false
45.5,307.5,-15.933267098438575,-0.20176104216610038,false
45.5,312.5,-26.56613746973861,-3.5249564006826626,false
45.5,317.5,-25.099203335908307,-8.793959037502056,false
45.5,322.5,-17.07919624600582,-1.7958440269008795,false
45.5,327.5,-12.453513929568029,0.8112967417383379,false
45.5,332.5,-12.27006279382737,-0.4829618512472189,false
45.5,337.5,-19.674261486039526,-4.773981500291419,false
45.5,342.49999999999994,-15.292703392854994,-4.862331239844956,false
45.5,347.5,-7.166505179052159,-2.254131152116432,false
45.5,352.5,-3.8492188021518463,-2.001562945940965,false
45.5,357.5,-2.532678545299896,-2.683580052369101,false
46.5,2.5,-4.102048818064133,-5.501176459275526,false
46.5,7.499999999999999,-5.304147108086269,-2.5558368679388943,false
46.5,12.5,-8.548186714471408,-1.744752539143906,false
46.5,17.5,-17.00954757020593,-4.89286901230938,false
46.5,22.5,-18.785821083787397,-13.700391917316557,false
46.5,27.5,-12.234314749406536,-3.1111681040191512,false
46.5,32.5,-12.584490097302858,0.43485315527475893,false
46.5,37.5,-17.38335176047906,0.4494314161881307,false
46.5,42.49999999999999,-25.2044391234783,0.10541766232673876,false
46.5,47.5,-25.845563343071415,1.3945024694141757,false
46.5,52.5,-15.393184723159623,1.9078969993333705,false
46.5,57.5,-11.645616371849655,0.7411140156343622,false
46.5,62.49999999999999,-12.804368771406345,-1.1574651498706159,false
46.5,67.5,-23.086823793142077,-2.2557148450942974,false
46.5,72.5,-16.125658180625507,-2.084161553721682,false
46.5,77.5,-9.082986871419621,-1.234810630321365,false
46.5,82.5,-6.270005645756771,-1.0615362802485504,false
46.5,87.5,-5.13739708491536,-2.6201061465101354,false
46.5,92.5,-5.116005286586462,-6.4285345907156985,false
46.5,97.5,-6.253613757178336,-10.40361350285938,false
46.5,102.5,-9.182614679641315,-8.456616799236107,false
46.5,107.49999999999999,-16.50400044444384,-5.659409505231804,false
46.5,112.5,-22.773188371003,-3.1731434635069764,false
46.5,117.5,-13.044583077242496,-1.199285671671166,false
46.5,122.49999999999999,-12.007741981089348,-0.7179637861933335,false
46.5,127.50000000000001,-15.80173012524067,-2.9074917780309266,false
46.5,132.5,-26.232915966107466,-10.974449312449778,false
46.5,137.5,-24.523086866889688,-9.383197395179604,false
46.5,142.5,-16.854765976612608,-2.953359733215526,false
46.5,147.49999999999997,-12.283686780858893,-1.60014412614679,false
46.5,152.5,-12.015871046983726,-2.9457586110321152,false
46.5,157.5,-18.638473845394504,-6.9838094034003015,false
46.5,162.5,-17.396528742709222,-15.270230657540335,false
46.5,167.5,-8.665290844340465,-14.13081258245599,false
46.5,172.5,-5.378830065471323,-9.065068904718391,false
46.5,177.5,-4.130538531431939,-4.892661360303671,false
46.5,182.5,-4.102048818064102,-1.9043333213203408,false
46.5,187.5,-5.3041471080862514,-1.111764123012656,false
46.5,192.49999999999997,-8.548186714471367,-2.7868448171590545,false
46.5,197.5,-17.009547570205854,-6.821783042381558,false
46.5,202.5,-18.785821083787454,-8.938930513070046,false
46.5,207.5,-12.234314749406582,-7.062181002069111,false
46.5,212.5,-12.584490097302886,-6.536608736242929,false
46.5,217.5,-17.383351760479098,-7.185114170806644,false
46.5,222.5,-25.204439123478316,-8.170669783943858,false
46.5,227.5,-25.845563343071618,-9.714130145418952,false
46.5,232.5,-15.393184723159703,-11.188797227009637,false
46.5,237.49999999999997,-11.645616371849776,-10.383352857893048,false
46.5,242.49999999999997,-12.804368771406395,-8.238668987536537,false
46.5,247.49999999999997,-23.08682379314206,-5.896476517603526,false
46.5,252.50000000000003,-16.125658180625532,-3.8951577946353138,false
46.5,257.5,-9.082986871419669,-2.537422543978845,false
46.5,262.5,-6.270005645756794,-1.5187933103438656,false
46.5,267.5,-5.137397084915372,-0.723201330518547,false
46.5,272.5,-5.116005286586461,-0.7353510064980145,false
46.5,277.5,-6.25361375717831,-2.279666233767543,false
46.5,282.5,-9.182614679641233,-5.8987616145274675,false
46.5,287.5,-16.50400044444365,-11.04009245488459,false
46.5,292.5,-22.7731883710034,-9.87849820160623,false
46.5,297.5,-13.044583077242473,-4.354306392096055,false
46.5,302.5,-12.007741981089257,-0.7398955799388197,false
46.5,307.5,-15.801730125240523,0.1474181383009118,false
46.5,312.5,-26.23291596610692,-2.4307351549771865,false
46.5,317.5,-24.52308686688906,-8.164977690725404,false
46.5,322.5,-16.85476597661239,-3.0207049792071867,false
46.5,327.5,-12.283686780858815,-0.23642831685794505,false
46.5,332.5,-12.01587104698367,-1.56192066801023,false
46.5,337.5,-18.63847384539437,-5.76538271540842,false
46.5,342.49999999999994,-17.396528742709304,-5.381472304483626,false
46.5,347.5,-8.665290844340475,-3.4446118479168297,false
46.5,352.5,-5.378830065471351,-4.326839995146681,false
46.5,357.5,-4.13053853143197,-6.594852045876022,false
47.5,2.5,-6.076881228185962,-9.699515284242736,false
47.5,7.499999999999999,-7.1544369375694625,-4.81341103170361,false
47.5,12.5,-10.327529706003155,-3.027477146675412,false
47.5,17.5,-19.528806884279113,-5.475946820161491,false
47.5,22.5,-18.034426702315947,-11.657294023228244,false
47.5,27.5,-12.118675261137582,-3.1376138414208037,false
47.5,32.5,-12.581628780844213,0.18586853828102945,false
47.5,37.5,-17.470907549558646,0.0860626369201045,false
47.5,42.49999999999999,-25.181569084876614,-0.07702038825966083,false
47.5,47.5,-26.192640713767137,1.4944654563507527,false
47.5,52.5,-15.468000227564469,2.03125697161559,false
47.5,57.5,-11.695908880860076,0.8177091649439794,false
47.5,62.49999999999999,-12.794655580900578,-1.0292325016235562,false
47.5,67.5,-21.833822894727106,-1.9155719085996123,false
47.5,72.5,-18.36327093157713,-1.3873512580231961,false
47.5,77.5,-10.928739663739353,-0.21220246403211698,false
47.5,82.5,-8.07932893329061,0.13378774240516156,false
47.5,87.5,-6.888128540073788,-1.273982303710504,false
47.5,92.5,-6.827750580697295,-4.85393929485225,false
47.5,97.5,-7.973846455842983,-9.552509691334329,false
47.5,102.5,-10.96048190169735,-9.432904964223082,false
47.5,107.49999999999999,-18.790690389239217,-6.913165667124332,false
47.5,112.5,-21.529505976929002,-4.2248887671108735,false
47.5,117.5,-13.04802319861086,-1.8894810829842625,false
47.5,122.49999999999999,-12.099897705522153,-1.1440522425998516,false
47.5,127.50000000000001,-15.950740927853213,-3.267981998638666,false
47.5,132.5,-26.80287462602355,-11.990828895016959,false
47.5,137.5,-24.42189712414224,-8.641852177018256,false
47.5,142.5,-16.955279198583288,-2.4226880543251177,false
47.5,147.49999999999997,-12.331360922978307,-1.1449901143315404,false
47.5,152.5,-11.96812849848725,-2.508525941266193,false
47.5,157.5,-17.980791645063128,-6.546351220665231,false
47.5,162.5,-19.958218933411633,-14.589431485609836,false
47.5,167.5,-10.468556029576863,-13.079763278816792,false
47.5,172.5,-7.2622205519033765,-8.67181739050288,false
47.5,177.5,-6.121027599086607,-4.73380099830361,false
47.5,182.5,-6.0768812281859415,-1.6941212554404828,false
47.5,187.5,-7.154436937569473,-0.8573649287557595,false
47.5,192.49999999999997,-10.327529706003133,-2.51320004671292,false
47.5,197.5,-19.52880688427904,-6.439750769455407,false
47.5,202.5,-18.034426702316008,-8.365404690021327,false
47.5,207.5,-12.11867526113761,-6.664572077044914,false
47.5,212.5,-12.581628780844232,-6.252700701757768,false
47.5,217.5,-17.47090754955867,-7.009031571348937,false
47.5,222.5,-25.181569084876607,-8.269915534628895,false
47.5,227.5,-26.192640713767346,-10.29988127082029,false
47.5,232.5,-15.468000227564605,-11.809901362734664,false
47.5,237.49999999999997,-11.695908880860134,-9.948955865679505,false
47.5,242.49999999999997,-12.794655580900631,-7.285406321561081,false
47.5,247.49999999999997,-21.83382289472717,-5.054908822691489,false
47.5,252.50000000000003,-18.363270931577166,-3.463787046488352,false
47.5,257.5,-10.928739663739396,-2.5314535411266865,false
47.5,262.5,-8.079328933290642,-1.652008395717195,false
47.5,267.5,-6.888128540073808,-0.6138589582802215,false
47.5,272.5,-6.827750580697302,-0.2665100058680909,false
47.5,277.5,-7.973846455842965,-1.4478394959030716,false
47.5,282.5,-10.96048190169727,-4.600663249256586,false
47.5,287.5,-18.790690389238936,-9.346972233984129,false
47.5,292.5,-21.529505976929286,-10.230222357706198,false
47.5,297.5,-13.048023198610856,-4.943905327409923,false
47.5,302.5,-12.099897705522105,-0.9025082907662418,false
47.5,307.5,-15.950740927853078,0.39971810158512006,false
47.5,312.5,-26.802874626023055,-1.5708347796834987,false
47.5,317.5,-24.42189712414162,-7.050269203127333,false
47.5,322.5,-16.955279198583074,-4.27263193388969,false
47.5,327.5,-12.331360922978254,-1.4229994099199492,false
47.5,332.5,-11.968128498487221,-2.8619545633370036,false
47.5,337.5,-17.98079164506303,-6.989738456168464,false
