theta_deg,phi_deg,dir_bempp_dBi
23.5,277.5,5.2159964700821
23.5,282.5,4.3399205366037865
23.5,287.5,2.876339050765992
23.5,292.5,0.6087241849069601
23.5,297.5,-2.857595468686597
23.5,302.5,-8.402125329726681
23.5,307.5,-19.172346382797862
23.5,312.5,-24.247494752728933
23.5,317.5,-22.35724384268444
23.5,322.5,-19.68010271953793
23.5,327.5,-8.963199406630752
23.5,332.5,-3.1503569410867045
23.5,337.5,0.49103223489187103
23.5,342.49999999999994,2.8760376573663136
23.5,347.5,4.417890841462689
23.5,352.5,5.342993734855835
23.5,357.5,5.780818455577417
24.5,2.5,4.926520474047648
24.5,7.499999999999999,4.536941063736479
24.5,12.5,3.6727130194780644
24.5,17.5,2.1785140537408636
24.5,22.5,-0.21821445723330082
24.5,27.5,-4.035490813851506
24.5,32.5,-10.561462828332456
24.5,37.5,-22.642389588744116
24.5,42.49999999999999,-17.04949469952318
24.5,47.5,-17.701984746392444
24.5,52.5,-25.18485464104438
24.5,57.5,-10.254963871830785
24.5,62.49999999999999,-3.9190442375639507
24.5,67.5,-0.24361547459649413
24.5,72.5,2.05769734817605
24.5,77.5,3.490413115206147
24.5,82.5,4.319931156578695
24.5,87.5,4.697174475441503
24.5,92.5,4.693683865633763
24.5,97.5,4.310290427165981
24.5,102.5,3.4771392205547564
24.5,107.49999999999999,2.045266585183792
24.5,112.5,-0.24744344422598166
24.5,117.5,-3.8977633581048488
24.5,122.49999999999999,-10.152235207521898
24.5,127.50000000000001,-24.467047678089745
24.5,132.5,-17.958902977427023
24.5,137.5,-17.26086670492179
24.5,142.5,-23.081884025175405
24.5,147.49999999999997,-10.689110035321772
24.5,152.5,-4.132548056942225
24.5,157.5,-0.3008020856821213
24.5,162.5,2.1079081207394004
24.5,167.5,3.6144618133529365
24.5,172.5,4.493040660922713
24.5,177.5,4.900294782987235
24.5,182.5,4.910729157253025
24.5,187.5,4.524810767644811
24.5,192.49999999999997,3.6691866991876316
24.5,197.5,2.189162136734391
24.5,202.5,-0.18526631930673584
24.5,207.5,-3.9631184752377195
24.5,212.5,-10.392276745849836
24.5,217.5,-22.370559169302847
24.5,222.5,-17.279109872623003
24.5,227.5,-17.91314997974333
24.5,232.5,-25.607577247693314
24.5,237.49999999999997,-10.249908952293199
24.5,242.49999999999997,-3.9038111693143933
24.5,247.49999999999997,-0.22056303332753466
24.5,252.50000000000003,2.087286564863705
24.5,257.5,3.524565264407901
24.5,262.5,4.356222231876995
24.5,267.5,4.7330109744893765
24.5,272.5,4.726614168990128
24.5,277.5,4.338284904353221
24.5,282.5,3.4987067838909995
24.5,287.5,2.0591960457169667
24.5,292.5,-0.24319817640127792
24.5,297.5,-3.9101252817647447
24.5,302.5,-10.216001124260805
24.5,307.5,-25.033030239045036
24.5,312.5,-17.715448656967432
24.5,317.5,-16.93526717895779
24.5,322.5,-23.12089134866596
24.5,327.5,-10.883634440223076
24.5,332.5,-4.222344147750915
24.5,337.5,-0.3464875437058308
24.5,342.49999999999994,2.087865656075837
24.5,347.5,3.611496944994101
24.5,352.5,4.501372500811838
24.5,357.5,4.914838578607564
25.5,2.5,3.699493954990876
25.5,7.499999999999999,3.3481194204683766
25.5,12.5,2.5406946132918478
25.5,17.5,1.0832266838261937
25.5,22.5,-1.3649973849608146
25.5,27.5,-5.4872348463366025
25.5,32.5,-13.261634346020585
25.5,37.5,-20.301448381612914
25.5,42.49999999999999,-13.39884780186461
25.5,47.5,-13.783731438092875
25.5,52.5,-23.439112165409153
25.5,57.5,-12.876480043638885
25.5,62.49999999999999,-5.3431976230009735
25.5,67.5,-1.3978944903290436
25.5,72.5,0.9394200687064337
25.5,77.5,2.3291634887518082
25.5,82.5,3.1002179158978493
25.5,87.5,3.438726518976628
25.5,92.5,3.433764098969974
25.5,97.5,3.0863593434386187
25.5,102.5,2.3094260179686255
25.5,107.49999999999999,0.9189273992319555
25.5,112.5,-1.4104268403418656
25.5,117.5,-5.327799546013657
25.5,122.49999999999999,-12.741317721582046
25.5,127.50000000000001,-23.42325653278486
25.5,132.5,-13.951424651231362
25.5,137.5,-13.54513948909867
25.5,142.5,-20.621910263367603
25.5,147.49999999999997,-13.418796050558015
25.5,152.5,-5.584455223798548
25.5,157.5,-1.445956867038742
25.5,162.5,1.0132679911812668
25.5,167.5,2.4815076046693694
25.5,172.5,3.3018086680791043
25.5,177.5,3.6700172982980463
25.5,182.5,3.680691523314233
25.5,187.5,3.3343760158260465
25.5,192.49999999999997,2.53791179041101
25.5,197.5,1.097971882982107
25.5,202.5,-1.322768129625012
25.5,207.5,-5.394392258929565
25.5,212.5,-13.027300706872984
25.5,217.5,-20.584514023735323
25.5,222.5,-13.558959854943017
25.5,227.5,-13.891753149720865
25.5,232.5,-23.82530375197338
25.5,237.49999999999997,-12.907915874140254
25.5,242.49999999999997,-5.340221964145009
25.5,247.49999999999997,-1.3805077381228452
25.5,252.50000000000003,0.966923000800485
25.5,257.5,2.363488470214886
25.5,262.5,3.138017025670947
25.5,267.5,3.476616223006392
25.5,272.5,3.4686254716469
25.5,277.5,3.1157001358330487
25.5,282.5,2.331611824564343
25.5,287.5,0.9330001442993906
25.5,292.5,-1.4059164130608823
25.5,297.5,-5.339621362298028
25.5,302.5,-12.820329834263667
25.5,307.5,-23.563079389656046
25.5,312.5,-13.827912578489986
25.5,317.5,-13.358779337004847
25.5,322.5,-20.22847843286154
25.5,327.5,-13.673611540498996
25.5,332.5,-5.690779877273374
25.5,337.5,-1.498394962446918
25.5,342.49999999999994,0.990873952563625
25.5,347.5,2.4790731498621397
25.5,352.5,3.312584670062579
25.5,357.5,3.687867411545401
26.5,2.5,2.038423724776032
26.5,7.499999999999999,1.7496511855979149
26.5,12.5,1.0376865360333658
26.5,17.5,-0.3471831915982788
26.5,22.5,-2.8386472672148138
26.5,27.5,-7.358241979174451
26.5,32.5,-17.027874688767138
26.5,37.5,-16.110827071360085
26.5,42.49999999999999,-10.910743953822688
26.5,47.5,-11.192339068727232
26.5,52.5,-17.670812727434765
26.5,57.5,-16.58325828509644
26.5,62.49999999999999,-7.162023682861345
26.5,67.5,-2.8723650446498503
26.5,72.5,-0.5104750872685749
26.5,77.5,0.8029566677737475
26.5,82.5,1.4817685256900175
26.5,87.5,1.7606321332966095
26.5,92.5,1.7536245425060162
26.5,97.5,1.4621560013798667
26.5,102.5,0.7746655681248015
26.5,107.49999999999999,-0.5413090823904518
26.5,112.5,-2.895827396137741
26.5,117.5,-7.1532428630298135
26.5,122.49999999999999,-16.362054664669827
26.5,127.50000000000001,-17.784299896637368
26.5,132.5,-11.318949119772386
26.5,137.5,-11.028453587408757
26.5,142.5,-16.286334406058
26.5,147.49999999999997,-17.251933024656328
26.5,152.5,-7.4510428344830615
26.5,157.5,-2.9143804016826684
26.5,162.5,-0.41429310677363607
26.5,167.5,0.9783913975945973
26.5,172.5,1.7004539993316439
26.5,177.5,2.004186064817975
26.5,182.5,2.014954495761811
26.5,187.5,1.733348341419449
26.5,192.49999999999997,1.035652448847361
26.5,197.5,-0.32718128610944863
26.5,202.5,-2.7841374496572726
26.5,207.5,-7.236258986971727
26.5,212.5,-16.695718550341432
26.5,217.5,-16.389326536044237
26.5,222.5,-11.027500613264312
26.5,227.5,-11.25105026765169
26.5,232.5,-17.727610267718713
26.5,237.49999999999997,-16.699664999069082
26.5,242.49999999999997,-7.179429131328256
26.5,247.49999999999997,-2.864190166803043
26.5,252.50000000000003,-0.4869479996406596
26.5,257.5,0.8364438063823504
26.5,262.5,1.5205967001511072
26.5,267.5,1.800425669165184
26.5,272.5,1.790436890629897
26.5,277.5,1.492856855527688
26.5,282.5,0.7973468194608674
26.5,287.5,-0.5273128241669461
26.5,292.5,-2.8911046502700555
26.5,297.5,-7.164289347840618
26.5,302.5,-16.485119174595212
26.5,307.5,-17.81102545141562
26.5,312.5,-11.256958469912256
26.5,317.5,-10.915370378573021
26.5,322.5,-16.02309798750316
26.5,327.5,-17.609034987316242
26.5,332.5,-7.581122635539589
26.5,337.5,-2.97538941743818
26.5,342.49999999999994,-0.43912703493869487
26.5,347.5,0.9774815206316299
26.5,352.5,1.7153823197412001
26.5,357.5,2.027289043184188
27.5,2.5,-0.19752410776918639
27.5,7.499999999999999,-0.37792625807984476
27.5,12.5,-0.92284512319613
27.5,17.5,-2.1672473123043963
27.5,22.5,-4.673334127241608
27.5,27.5,-9.710093675165975
27.5,32.5,-21.542484511834115
27.5,37.5,-13.229304269975252
27.5,42.49999999999999,-9.197215703781662
27.5,47.5,-9.431176438690711
27.5,52.5,-14.255407299207295
27.5,57.5,-21.674218858001773
27.5,62.49999999999999,-9.421563598037688
27.5,67.5,-4.698642823242566
27.5,72.5,-2.3426276882457895
27.5,77.5,-1.1632804884400376
27.5,82.5,-0.6319495123415397
27.5,87.5,-0.44610900275276055
27.5,92.5,-0.45633206161768075
27.5,97.5,-0.6603628516124554
27.5,102.5,-1.204064438566677
27.5,107.49999999999999,-2.3878669426802133
27.5,112.5,-4.736931281034921
27.5,117.5,-9.420846516250984
27.5,122.49999999999999,-21.180757021199945
27.5,127.50000000000001,-14.346501420272071
27.5,132.5,-9.534913297465733
27.5,137.5,-9.300319783061498
27.5,142.5,-13.361841349698329
27.5,147.49999999999997,-21.94685496751308
27.5,152.5,-9.789273643160984
27.5,157.5,-4.737621520015349
27.5,162.5,-2.2277677300643504
27.5,167.5,-0.9807836831093276
27.5,172.5,-0.4307144908572779
27.5,177.5,-0.2389235615216556
27.5,182.5,-0.2281827811744664
27.5,187.5,-0.39802096088723704
27.5,192.49999999999997,-0.9238298775416891
27.5,197.5,-2.1399656813021126
27.5,202.5,-4.601760050536928
27.5,207.5,-9.54423291337578
27.5,212.5,-21.230104171908284
27.5,217.5,-13.446326112267906
27.5,222.5,-9.285530082755804
27.5,227.5,-9.459680277875115
27.5,232.5,-14.228961027120102
27.5,237.49999999999997,-21.983407916431158
27.5,242.49999999999997,-9.473419993154566
27.5,247.49999999999997,-4.705542102474807
27.5,252.50000000000003,-2.326532282293426
27.5,257.5,-1.133023472394057
27.5,262.5,-0.5939121643602017
27.5,267.5,-0.40569997578333933
27.5,272.5,-0.4182204030440795
27.5,277.5,-0.6284986971118057
27.5,282.5,-1.1810318595263118
27.5,287.5,-2.3741843157634
27.5,292.5,-4.731997401761991
27.5,297.5,-9.430925315167057
27.5,302.5,-21.483670986856826
27.5,307.5,-14.388565468512475
27.5,312.5,-9.51255189764934
27.5,317.5,-9.233378417707929
27.5,322.5,-13.196034456648446
27.5,327.5,-22.344921998917826
27.5,332.5,-9.95533321481917
27.5,337.5,-4.809654930452044
27.5,342.49999999999994,-2.2548340809253373
27.5,347.5,-0.9782610822636828
27.5,352.5,-0.40862763794607404
27.5,357.5,-0.20734635909121693
28.500000000000004,2.5,-3.286939776915787
28.500000000000004,7.499999999999999,-3.2666097670535255
28.500000000000004,12.5,-3.504353663897603
28.500000000000004,17.5,-4.478559648506193
28.500000000000004,22.5,-6.934379306282588
28.500000000000004,27.5,-12.660426262952114
28.500000000000004,32.5,-22.30459031839308
28.500000000000004,37.5,-11.371293464207524
28.500000000000004,42.49999999999999,-8.050833217065433
28.500000000000004,47.5,-8.262019642737679
28.500000000000004,52.5,-12.18151091639003
28.500000000000004,57.5,-24.675281690417286
28.500000000000004,62.49999999999999,-12.205868369794775
28.500000000000004,67.5,-6.937108017371711
28.500000000000004,72.5,-4.647007989402985
28.500000000000004,77.5,-3.6946592440220174
28.500000000000004,82.5,-3.38977531954213
28.500000000000004,87.5,-3.338520762613974
28.500000000000004,92.5,-3.3546483725609817
28.500000000000004,97.5,-3.4337996255741237
28.500000000000004,102.5,-3.756220210072987
28.500000000000004,107.49999999999999,-4.7145225287573185
28.500000000000004,112.5,-6.997327156849379
28.500000000000004,117.5,-12.215254406104384
28.500000000000004,122.49999999999999,-23.93502954760615
28.500000000000004,127.50000000000001,-12.2507901320234
28.500000000000004,132.5,-8.350858650528716
28.500000000000004,137.5,-8.145341152970314
28.500000000000004,142.5,-11.489729940357368
28.500000000000004,147.49999999999997,-22.744112240380563
28.500000000000004,152.5,-12.706547571687105
28.500000000000004,157.5,-6.976313336985377
28.500000000000004,162.5,-4.526176660380997
28.500000000000004,167.5,-3.5586394904544374
28.500000000000004,172.5,-3.324403083109945
28.500000000000004,177.5,-3.3393827308958555
28.500000000000004,182.5,-3.32830347177996
28.500000000000004,187.5,-3.291694588076011
28.500000000000004,192.49999999999997,-3.5031691848842255
28.500000000000004,197.5,-4.440350467420353
28.500000000000004,202.5,-6.83778999734038
28.500000000000004,207.5,-12.423530386061465
28.500000000000004,212.5,-22.619843199304633
28.500000000000004,217.5,-11.546881510508705
28.500000000000004,222.5,-8.118969717401784
28.500000000000004,227.5,-8.26870377266377
28.500000000000004,232.5,-12.116215204408308
28.500000000000004,237.49999999999997,-24.760550083518908
28.500000000000004,242.49999999999997,-12.318029095144912
28.500000000000004,247.49999999999997,-6.969436763180892
28.500000000000004,252.50000000000003,-4.645348602844192
28.500000000000004,257.5,-3.674050105458452
28.500000000000004,262.5,-3.3593136247898796
28.500000000000004,267.5,-3.303710732845995
28.500000000000004,272.5,-3.3189905220428373
28.500000000000004,277.5,-3.4018223085765333
28.500000000000004,282.5,-3.732780711614106
28.500000000000004,287.5,-4.701143638393115
28.500000000000004,292.5,-6.991972493079109
28.500000000000004,297.5,-12.225013848373326
28.500000000000004,302.5,-24.586638722789278
28.500000000000004,307.5,-12.315214119290584
28.500000000000004,312.5,-8.358749457097609
28.500000000000004,317.5,-8.111989970527947
28.500000000000004,322.5,-11.38290771600767
28.500000000000004,327.5,-22.661408481888067
28.500000000000004,332.5,-12.931771638246767
28.500000000000004,337.5,-7.062608609270393
28.500000000000004,342.49999999999994,-4.554208799105345
28.500000000000004,347.5,-3.548410951687913
28.500000000000004,352.5,-3.289206069980267
28.500000000000004,357.5,-3.293835441908776
29.500000000000004,2.5,-7.774410782281052
29.500000000000004,7.499999999999999,-7.373930433025604
29.500000000000004,12.5,-7.022863652246124
29.500000000000004,17.5,-7.468940737154507
29.500000000000004,22.5,-9.738466182147132
29.500000000000004,27.5,-16.433975129449536
29.500000000000004,32.5,-19.38405375753701
29.500000000000004,37.5,-10.230258788154647
29.500000000000004,42.49999999999999,-7.350942791612036
29.500000000000004,47.5,-7.552980982426062
29.500000000000004,52.5,-10.943123741179814
29.500000000000004,57.5,-21.471903605001437
29.500000000000004,62.49999999999999,-15.656604393885482
29.500000000000004,67.5,-9.694943359216177
29.500000000000004,72.5,-7.572527306017905
29.500000000000004,77.5,-6.954558516997786
29.500000000000004,82.5,-6.882496645081755
29.500000000000004,87.5,-6.900662797987031
29.500000000000004,92.5,-6.928555889921665
29.500000000000004,97.5,-6.9579621158277485
29.500000000000004,102.5,-7.0563958599626355
29.500000000000004,107.49999999999999,-7.6795141419008175
29.500000000000004,112.5,-9.79123562286713
29.500000000000004,117.5,-15.676640923143633
29.500000000000004,122.49999999999999,-21.13675809884819
29.500000000000004,127.50000000000001,-10.99478917544328
29.500000000000004,132.5,-7.63037638868595
29.500000000000004,137.5,-7.439331329508208
29.500000000000004,142.5,-10.343986395323903
29.500000000000004,147.49999999999997,-19.674453933918084
29.500000000000004,152.5,-16.4013822631193
29.500000000000004,157.5,-9.738285685686481
29.500000000000004,162.5,-7.493428276110819
29.500000000000004,167.5,-7.071783774910675
29.500000000000004,172.5,-7.440739868383336
29.500000000000004,177.5,-7.839383929513329
29.500000000000004,182.5,-7.822988135837884
29.500000000000004,187.5,-7.400082547918028
29.500000000000004,192.49999999999997,-7.015339818542325
29.500000000000004,197.5,-7.412813911580102
29.500000000000004,202.5,-9.602848430313252
29.500000000000004,207.5,-16.069725070679883
29.500000000000004,212.5,-19.83409632500695
29.500000000000004,217.5,-10.379107949798778
29.500000000000004,222.5,-7.403667968511921
29.500000000000004,227.5,-7.541797916136463
29.500000000000004,232.5,-10.850540356055301
29.500000000000004,237.49999999999997,-21.16471631130181
29.500000000000004,242.49999999999997,-15.879809799032516
29.500000000000004,247.49999999999997,-9.77278116534048
29.500000000000004,252.50000000000003,-7.601590743696418
29.500000000000004,257.5,-6.963737988922464
29.500000000000004,262.5,-6.886834720189836
29.500000000000004,267.5,-6.899752715273317
29.500000000000004,272.5,-6.913703133453479
29.500000000000004,277.5,-6.930714874600784
29.500000000000004,282.5,-7.030846462009773
29.500000000000004,287.5,-7.664749585806878
29.500000000000004,292.5,-9.784374742330751
29.500000000000004,297.5,-15.69130164817552
29.500000000000004,302.5,-21.585134139503793
29.500000000000004,307.5,-11.0824773820282
29.500000000000004,312.5,-7.66469123754928
29.500000000000004,317.5,-7.433596453160213
29.500000000000004,322.5,-10.277405381290297
29.500000000000004,327.5,-19.486815321671173
29.500000000000004,332.5,-16.737179389254543
29.500000000000004,337.5,-9.84236694810664
29.500000000000004,342.49999999999994,-7.517043411641441
29.500000000000004,347.5,-7.042008045850928
29.500000000000004,352.5,-7.37995540162598
29.500000000000004,357.5,-7.77591817501977
30.5,2.5,-13.079760976587163
30.5,7.499999999999999,-12.880913572019013
30.5,12.5,-11.968944226616522
30.5,17.5,-11.48154224339126
30.5,22.5,-13.296138392893875
30.5,27.5,-21.507459608924158
30.5,32.5,-17.240617144404194
30.5,37.5,-9.632747225956638
30.5,42.49999999999999,-7.0233171371497525
30.5,47.5,-7.225198978975147
30.5,52.5,-10.305401160455618
30.5,57.5,-18.80610421736977
30.5,62.49999999999999,-19.99474888848006
30.5,67.5,-13.164596828089348
30.5,72.5,-11.30369940459088
30.5,77.5,-10.742510253464824
30.5,82.5,-9.981223008614275
30.5,87.5,-9.255010572872928
30.5,92.5,-9.291016772178327
30.5,97.5,-10.095205709758089
30.5,102.5,-10.921389860702025
30.5,107.49999999999999,-11.49217286195718
30.5,112.5,-13.329327613864823
30.5,117.5,-20.00912251262276
30.5,122.49999999999999,-18.61183976957313
30.5,127.50000000000001,-10.341028257908174
30.5,132.5,-7.292109208472331
30.5,137.5,-7.106097640991214
30.5,142.5,-9.74508800444485
30.5,147.49999999999997,-17.48416964649175
30.5,152.5,-21.267520262050986
30.5,157.5,-13.217432904304525
30.5,162.5,-11.473894585882729
30.5,167.5,-12.036660328740789
30.5,172.5,-12.968228448546748
30.5,177.5,-13.061403921900844
30.5,182.5,-12.998252540950546
30.5,187.5,-12.835972505831489
30.5,192.49999999999997,-11.935531298250346
30.5,197.5,-11.394157388789834
30.5,202.5,-13.095348986565218
30.5,207.5,-20.87641776966841
30.5,212.5,-17.623652561104684
30.5,217.5,-9.763831579594193
30.5,222.5,-7.0634409379643515
30.5,227.5,-7.197832903337723
30.5,232.5,-10.188215557770196
30.5,237.49999999999997,-18.43863191483713
30.5,242.49999999999997,-20.430820642784706
30.5,247.49999999999997,-13.332431477645926
30.5,252.50000000000003,-11.407175651478617
30.5,257.5,-10.844617934107276
30.5,262.5,-10.092581160978273
30.5,267.5,-9.345646779511892
30.5,272.5,-9.33708846558483
30.5,277.5,-10.086942599951884
30.5,282.5,-10.881966964451555
30.5,287.5,-11.464345911423145
30.5,292.5,-13.315852516675495
30.5,297.5,-20.057862166534992
30.5,302.5,-18.94643011669057
30.5,307.5,-10.454033342587898
30.5,312.5,-7.35209347634013
30.5,317.5,-7.125526402650132
30.5,322.5,-9.709692498908923
30.5,327.5,-17.342492962334536
30.5,332.5,-21.859209070594375
30.5,337.5,-13.338060861171963
30.5,342.49999999999994,-11.46792988292614
30.5,347.5,-11.945410565806716
30.5,352.5,-12.89277706258586
30.5,357.5,-13.09767951316996
31.5,2.5,-10.268530935836663
31.5,7.499999999999999,-12.392596290722102
31.5,12.5,-15.768930360514222
31.5,17.5,-16.72789377910043
31.5,22.5,-17.96829086106467
31.5,27.5,-29.076147452144596
31.5,32.5,-16.179142633517827
31.5,37.5,-9.482589817531244
31.5,42.49999999999999,-7.021301727571673
31.5,47.5,-7.230190014307636
31.5,52.5,-10.149288771728715
31.5,57.5,-17.47230012341657
31.5,62.49999999999999,-25.368589604602615
31.5,67.5,-17.68771344096461
31.5,72.5,-15.406909507685969
31.5,77.5,-12.32337176671293
31.5,82.5,-9.117712552716867
31.5,87.5,-7.41084552682909
31.5,92.5,-7.430304233293624
31.5,97.5,-9.189811201911473
31.5,102.5,-12.506020773500078
31.5,107.49999999999999,-15.74112162831733
31.5,112.5,-18.01110666656563
31.5,117.5,-25.2394806882843
31.5,122.49999999999999,-17.309622750319434
31.5,127.50000000000001,-10.168111469248311
31.5,132.5,-7.285823691089908
31.5,137.5,-7.097576071429803
31.5,142.5,-9.59428794516026
31.5,147.49999999999997,-16.41625556010071
31.5,152.5,-28.150765365516655
31.5,157.5,-17.75954964049053
31.5,162.5,-16.800682390665933
31.5,167.5,-16.066845233004248
31.5,172.5,-12.464805157850574
31.5,177.5,-10.163177600397082
31.5,182.5,-10.098109269654248
31.5,187.5,-12.238250629542302
31.5,192.49999999999997,-15.678985451201653
31.5,197.5,-16.613880344728955
31.5,202.5,-17.658782342720627
31.5,207.5,-27.747500938422213
31.5,212.5,-16.512404567035748
31.5,217.5,-9.601638718979668
31.5,222.5,-7.050440582378919
31.5,227.5,-7.186908479888458
31.5,232.5,-10.006352095458928
31.5,237.49999999999997,-17.074844194166893
31.5,242.49999999999997,-26.117652099270696
31.5,247.49999999999997,-18.062929534064292
31.5,252.50000000000003,-15.673298441775568
31.5,257.5,-12.52290163874392
31.5,262.5,-9.254595105667052
31.5,267.5,-7.501349947457206
31.5,272.5,-7.478766454717051
31.5,277.5,-9.186823001427054
31.5,282.5,-12.431559268992922
31.5,287.5,-15.638116957901541
31.5,292.5,-17.96279844258153
31.5,297.5,-25.484368487001422
31.5,302.5,-17.619400752344436
31.5,307.5,-10.310391358685484
31.5,312.5,-7.37287926302815
31.5,317.5,-7.1419736489786265
31.5,322.5,-9.58600703031787
31.5,327.5,-16.31915542653482
31.5,332.5,-29.627952947175157
31.5,337.5,-17.851364699842026
31.5,342.49999999999994,-16.62225069078994
31.5,347.5,-15.901986601859733
31.5,352.5,-12.552105050533285
31.5,357.5,-10.322838460863961
32.5,2.5,-5.788515592801488
32.5,7.499999999999999,-7.705204549909541
32.5,12.5,-11.935445421229149
32.5,17.5,-18.46369908629476
32.5,22.5,-23.632849626947777
32.5,27.5,-37.33788637634947
32.5,32.5,-15.979441536189267
32.5,37.5,-9.72878532758712
32.5,42.49999999999999,-7.316348689125821
32.5,47.5,-7.53911913010164
32.5,52.5,-10.414664130926987
32.5,57.5,-17.10812753323252
32.5,62.49999999999999,-30.005125278152466
32.5,67.5,-23.443421782142828
32.5,72.5,-16.23142694589898
32.5,77.5,-9.969525263507332
32.5,82.5,-6.230161525687176
32.5,87.5,-4.520005593111736
32.5,92.5,-4.530407933053898
32.5,97.5,-6.264829075203696
32.5,102.5,-10.049957039704836
32.5,107.49999999999999,-16.4818474309063
32.5,112.5,-24.1776512826176
32.5,117.5,-29.25415008348382
32.5,122.49999999999999,-16.941073688681158
32.5,127.50000000000001,-10.413786479654679
32.5,132.5,-7.581106315041137
32.5,137.5,-7.38390869498345
32.5,142.5,-9.839010238203432
32.5,147.49999999999997,-16.226046860533046
32.5,152.5,-36.407062526731615
32.5,157.5,-23.558812407830988
32.5,162.5,-19.158634613041304
32.5,167.5,-12.231513108279575
32.5,172.5,-7.766601254204492
32.5,177.5,-5.72694512203349
32.5,182.5,-5.683545029284691
32.5,187.5,-7.618133747471422
32.5,192.49999999999997,-11.900348666787545
32.5,197.5,-18.543089128675916
32.5,202.5,-23.32616922124923
32.5,207.5,-36.93133944251488
32.5,212.5,-16.286304546026106
32.5,217.5,-9.839760393985218
32.5,222.5,-7.335317272930629
32.5,227.5,-7.479088347421356
32.5,232.5,-10.242159959873746
32.5,237.49999999999997,-16.669749156528123
32.5,242.49999999999997,-30.041693473577396
32.5,247.49999999999997,-24.297144289344125
32.5,252.50000000000003,-16.46470621221595
32.5,257.5,-10.083028157592185
32.5,262.5,-6.305910192769567
32.5,267.5,-4.5690252137545855
32.5,272.5,-4.55183487493816
32.5,277.5,-6.249794553267536
32.5,282.5,-9.973567979290687
32.5,287.5,-16.279335913093117
32.5,292.5,-23.900704069461376
32.5,297.5,-30.132086984633574
32.5,302.5,-17.264946694367968
32.5,307.5,-10.59169064771198
32.5,312.5,-7.698576289968555
32.5,317.5,-7.4548521850790115
32.5,322.5,-9.856820682146076
32.5,327.5,-16.16638088699146
32.5,332.5,-40.34166750777417
32.5,337.5,-23.22110153978194
32.5,342.49999999999994,-18.695407147011473
32.5,347.5,-12.212162831179722
32.5,352.5,-7.855654089284205
32.5,357.5,-5.835502981278537
33.5,2.5,-2.9042180675029687
33.5,7.499999999999999,-4.569738510722646
33.5,12.5,-8.25511901301638
33.5,17.5,-14.682954510800641
33.5,22.5,-24.55632095897114
33.5,27.5,-32.93139066241399
33.5,32.5,-16.53804797348862
33.5,37.5,-10.350832315587413
33.5,42.49999999999999,-7.893145033968714
33.5,47.5,-8.137591487869106
33.5,52.5,-11.077978270630865
33.5,57.5,-17.509339221561923
33.5,62.49999999999999,-30.03385484458525
33.5,67.5,-25.799666974744472
33.5,72.5,-13.616155991233201
33.5,77.5,-7.342355868312689
33.5,82.5,-3.8753934113350312
33.5,87.5,-2.3052772660765233
33.5,92.5,-2.3133390713282864
33.5,97.5,-3.8994922623771187
33.5,102.5,-7.384162187958595
33.5,107.49999999999999,-13.697785696173897
33.5,112.5,-26.297200061879693
33.5,117.5,-29.121555017715078
33.5,122.49999999999999,-17.320813513169067
33.5,127.50000000000001,-11.052165677074978
33.5,132.5,-8.161788414677183
33.5,137.5,-7.948282021465497
33.5,142.5,-10.457342614111386
33.5,147.49999999999997,-16.803724651243147
33.5,152.5,-34.793178579445964
33.5,157.5,-25.951371162716406
33.5,162.5,-15.325374361624625
33.5,167.5,-8.48998558233329
33.5,172.5,-4.631805735845674
33.5,177.5,-2.865473557207594
33.5,182.5,-2.8300941672934385
33.5,187.5,-4.514407202060585
33.5,192.49999999999997,-8.244349719033453
33.5,197.5,-14.810861559931901
33.5,202.5,-25.00533988971881
33.5,207.5,-34.88557266899474
33.5,212.5,-16.835874411301536
33.5,217.5,-10.456784968903499
33.5,222.5,-7.90216227985934
33.5,227.5,-8.058900997250538
33.5,232.5,-10.86926799777766
33.5,237.49999999999997,-17.012811441681926
33.5,242.49999999999997,-28.90084094398683
33.5,247.49999999999997,-26.100740030362907
33.5,252.50000000000003,-13.669875291838311
33.5,257.5,-7.391485903309222
33.5,262.5,-3.9149532260503426
33.5,267.5,-2.3300538472472003
33.5,272.5,-2.318293471628162
33.5,277.5,-3.876350565814101
33.5,282.5,-7.315091135916827
33.5,287.5,-13.530628307637775
33.5,292.5,-25.689144956950727
33.5,297.5,-30.093370639960618
33.5,302.5,-17.683821653020885
33.5,307.5,-11.275345957088003
33.5,312.5,-8.315192243065946
33.5,317.5,-8.049053891619064
33.5,322.5,-10.502560724970438
33.5,327.5,-16.780693272696265
33.5,332.5,-34.60935934530441
33.5,337.5,-24.704974563603436
33.5,342.49999999999994,-15.094859174444386
33.5,347.5,-8.510598072199317
33.5,352.5,-4.705281837786352
33.5,357.5,-2.9468843714783604
34.5,2.5,-1.0101355581776146
34.5,7.499999999999999,-2.538535591151901
34.5,12.5,-5.9071861225561975
34.5,17.5,-11.797276731513426
34.5,22.5,-21.537723765478315
34.5,27.5,-32.371325924962036
34.5,32.5,-17.878743083632855
34.5,37.5,-11.353409392804238
34.5,42.49999999999999,-8.747298003528138
34.5,47.5,-9.023527927157946
34.5,52.5,-12.143769423497039
34.5,57.5,-18.56330076927222
34.5,62.49999999999999,-29.08742693904099
34.5,67.5,-22.871971569302147
34.5,72.5,-11.305994813911553
34.5,77.5,-5.455080436094485
34.5,82.5,-2.2187960158949904
